Country	Type	Mountain	Latitude	Longitude	Elevation
India	Mountain	Kamalgarh Mountain	17.96363	73.744256	4066 m
India	Mountain	Gimona Mountain	17.798156	73.14238	811 m
India	Mountain	Mahadeo Mountain	17.831782	74.249704	3004 m
India	Mountain	Varval Mountain	18.534857	76.786898	2158 m
India	Mountain	Shivlingapa Mountain	18.732803	77.602442	1303 m
India	Mountain	Rati Gutta Mountain	18.511593	78.465807	554 m
India	Mountain	Dharur Mountain	18.051456	76.132699	2235 m
India	Mountain	Munganal Mountain	18.21448	77.384537	2022 m
India	Mountain	Puchal Mountain	17.700032	78.299486	573 m
India	Mountain	Pirmulo Mountain	17.882868	78.597743	1995 m
India	Mountain	Kandenmarai Mountain	17.532538	77.701136	2215 m
India	Mountain	Pochamagat Mountain	16.905066	77.928161	586 m
India	Mountain	Kishora Gutta Mountain	17.524211	78.689628	2026 m
India	Mountain	Enkiloni Mountain	17.495837	78.679918	1945 m
India	Mountain	Majala Mountain	16.789654	74.453175	2319 m
India	Mountain	Sonsagar Mountain	15.526461	74.283898	889 m
India	Mountain	Srimant Gudda Mountain	15.132426	75.599967	612 m
India	Mountain	Impagat Mountain	16.71609	77.666349	1899 m
India	Mountain	Seshachalam Mountain	14.333012	78.248671	372 m
India	Mountain	Kodachadri Mountain	13.854998	74.869381	1343 m
India	Mountain	Mertigudda Mountain	13.282797	75.366335	1196 m
India	Mountain	Kudremukh Mountain	13.124515	75.260399	1818 m
India	Mountain	Pushpagiri Mountain	12.666524	75.68358	1533 m
India	Mountain	Koorg Mountain	12.59805	75.684492	2170 m
India	Mountain	Purakkad Mountain	11.487997	75.656268	211 m
India	Mountain	Pandot Kunnu Mountain	11.39996	75.716608	76 m
India	Mountain	Palkunnu Mountain	11.402395	75.809375	398 m
India	Mountain	Hanne Gudda Mountain	13.750011	75.953197	3171 m
India	Mountain	Innaglur Mountain	14.039489	78.077678	3128 m
India	Mountain	Chembra Mountain	11.536123	76.084345	5824 m
India	Mountain	Aruvacode Mountain	11.264524	76.22769	222 m
India	Mountain	Mukurti Mountain	11.365959	76.517718	2379 m
India	Mountain	Doda Betta	11.403546	76.736013	2623 m
India	Mountain	Melagiri Mountain	12.411547	77.747744	2540 m
India	Mountain	Krishna Devarayar Mountain	12.538186	78.212769	2316 m
India	Mountain	Bodamalai Betta Mountain	11.91466	77.550616	3190 m
India	Mountain	Kanjamalai Mountain	11.616795	78.066905	2512 m
India	Mountain	Kalrayan Mountain	11.833625	78.668267	2501 m
India	Mountain	Ninar Malai Mountain	11.316473	78.20115	1790 m
India	Mountain	Kollimalai Mountain	11.332552	78.333387	1302 m
India	Mountain	Pachimali Mountain	11.36429	78.600816	3087 m
India	Mountain	Banori Mountain	22.481744	80.283999	1974 m
India	Mountain	Maikala Mountain	22.484608	81.528057	2450 m
India	Mountain	Bailadila Mountain	18.728357	81.220936	2695 m
India	Mountain	Burja Gutta Mountain	18.199274	78.967143	1462 m
India	Mountain	Maisama Mountain	17.6539116	78.8539488	1898 m
India	Mountain	Chandragiri Mountain	18.13355	79.583904	748 m
India	Mountain	Bison Hill Mountain	17.466095	81.528693	1497 m
India	Mountain	Nimgiri Mountain	19.657473	83.42354	1218 m
India	Mountain	Kumbhidangar Mountain	19.193755	83.849146	1350 m
India	Mountain	Singraju Paravat	19.013953	84.349793	1440 m
India	Mountain	Deomali Mountain	18.675794	82.981472	5285 m
India	Mountain	Deva Giri	18.899017	84.066964	963 m
India	Mountain	Mahendra Giri	18.966537	84.349796	885 m
India	Mountain	Kappa Konda Mountain	17.94897	82.581543	4034 m
India	Mountain	Nalraylu Mountain	17.71748	83.285548	77 m
India	Mountain	Tummidala Metta Mountain	17.701408	83.268018	126 m
India	Mountain	Yarada Konda Mountain	17.666412	83.250083	961 m
India	Mountain	Golla Konda Mountain	17.656706	83.190941	497 m
India	Mountain	Hila Metta Mountain	17.632823	83.230042	423 m
India	Mountain	Upada Konda Mountain	17.82231	83.397267	352 m
India	Mountain	Budha Buru Mountain	22.281855	85.284295	2453 m
India	Mountain	Painsira Mountain	22.29805	85.366567	557 m
India	Mountain	Kiri Buru Mountain	22.066128	85.251058	1372 m
India	Mountain	Buru Sasangda Mountain	22.115148	85.282641	927 m
India	Mountain	Kala Parbat	22.049656	85.416156	1845 m
India	Mountain	Bichakhani Pahar Mountain	21.865817	85.150222	2420 m
India	Mountain	Dadraahar Pahar	21.84996	85.133269	1575 m
India	Mountain	Mankaracha Mountain	21.800456	85.232809	1023 m
India	Mountain	Tiring Pahar	21.949339	85.365602	2150 m
India	Mountain	Dal Pahar	21.964739	85.399838	2175 m
India	Mountain	Balia Pahar	21.848751	85.282345	3120 m
India	Mountain	Bamadgarh Pahar	21.799507	85.267332	953 m
India	Mountain	Diring Buru Mountain	21.8656	85.349766	2829 m
India	Mountain	Thakurani Pahar	22.08361	85.433355	627 m
India	Mountain	Banspani Pahar	21.982165	85.433432	557 m
India	Mountain	Maha Parbat	21.866228	85.432503	1760 m
India	Mountain	Kumritar Mountain	21.748815	85.149671	3320 m
India	Mountain	Chelliakota Mountain	21.730804	85.133429	1820 m
India	Mountain	Malyagiri Mountain	21.362347	85.244065	492 m
India	Mountain	Goaldei Mountain	20.516273	84.83472	583 m
India	Mountain	Bodagiri Mountain	19.049892	84.583346	200 m
India	Mountain	Relava Mountain	19.249349	84.782993	83 m
India	Mountain	Jagannathpur Mountain	19.316357	84.883078	108 m
India	Mountain	Dandrasi Mountain	19.183323	84.73323	130 m
India	Mountain	Miti Kela Mountain	19.329711	84.949263	138 m
India	Mountain	Manusurukota Mountain	19.282436	84.915815	20 m
India	Mountain	Nagarjuna Mountain	16.522274	79.240901	659 m
India	Mountain	Nallamala Mountain	16.271424	79.487057	1452 m
India	Mountain	Nishankonda Mountain	15.514857	79.58277	1432 m
India	Mountain	Sangam Konda Mountain	14.604308	79.743517	61 m
India	Mountain	Kistama Mountain	14.46721	79.746277	172 m
India	Mountain	Alli Konda Mountain	14.382034	79.682491	279 m
India	Mountain	Palkonda Mountain	13.994979	79.112684	1457 m
India	Mountain	Nagari Mountain	13.495352	79.687786	1651 m
India	Mountain	Nagalapurm Mountain	13.555842	79.813803	478 m
India	Mountain	Tiruvannamalai Mountain	12.240328	79.059865	931 m
India	Mountain	Kavalappara Mountain	11.135011	76.087934	600 m
India	Mountain	Kallanpar Mountain	10.615133	76.255796	343 m
India	Mountain	Cheppara Mountain	10.621423	76.251187	406 m
India	Mountain	Malyattor Mountain	10.215422	76.511098	1187 m
India	Mountain	Kodasseri Kumban Mountain	10.033213	76.350041	33 m
India	Mountain	Anaimali Mountain	10.298663	76.997917	5395 m
India	Mountain	Anamudi Mountain	10.168538	77.064561	2695 m
India	Mountain	Karadu Mountain	10.633499	77.881103	1943 m
India	Mountain	Talamalai Mountain	11.081779	78.322205	916 m
India	Mountain	Vembadi Shola Mountain	10.196909	77.399007	2352 m
India	Mountain	Yaanai Malai Mountain	9.967776	78.198659	748 m
India	Mountain	Cardamom Mountain	9.749034	77.167328	3540 m
India	Mountain	Sabarimala Mountain	9.433118	77.081842	453 m
India	Mountain	Pamba Malai Mountain	9.366522	77.149908	1038 m
India	Mountain	Shivagiri Malai Mountain	9.348185	77.317381	1247 m
India	Mountain	Kakkir Malai Mountain	??????	??????	1015 m
India	Mountain	Devar Malai Mountain	9.198943	77.250116	1626 m
India	Mountain	Pon Mudi Mountain	8.733464	77.066919	125 m
India	Mountain	Agasthya Malai Mountain	8.616085	77.282439	1868 m
India	Mountain	Sadura Giri	9.732788	77.665923	3824 m
India	Mountain	Varushand Mountain	9.663279	77.467428	2151 m
India	Mountain	Kottai Malai Mountain	9.498368	77.400348	1369 m
India	Mountain	Shutur Mountain	9.464855	77.36729	5410 m
India	Mountain	Moling Mountain	28.550466	94.766894	2704 m
India	Mountain	Yorjing Mountain	28.330292	94.415966	3527 m
India	Mountain	Abor Mountain	28.408682	94.665273	1740 m
India	Mountain	Komdi Mountain	28.714759	95.167417	3867 m
India	Mountain	Kelingon Mountain	28.715321	96.315896	4362 m
India	Mountain	Mishmi Mountain	28.2575933	96.0545643	3010 m
India	Mountain	Nokrek Mountain	25.448823	90.332628	3690 m
India	Mountain	Tura Mountain	25.462695	90.467187	3090 m
India	Mountain	Rakini Mountain	26.177917	91.565968	144 m
India	Mountain	Lulupo Mountain	27.430221	93.415995	3143 m
India	Mountain	Ladu Mountain	27.899244	93.751404	2650 m
India	Mountain	Miri Mountain	27.911992	93.915775	4000 m
India	Mountain	Yarbo Po Mountain	27.698529	93.766803	1889 m
India	Mountain	Kimin Mountain	27.377537	93.936806	1109 m
India	Mountain	Chenghehishon Mountain	26.263721	93.383104	3553 m
India	Mountain	Yakko Mountain	26.191923	94.914375	2341 m
India	Mountain	Mol Len Mountain	25.493352	94.751845	2748 m
India	Mountain	Naga Mountain	25.999333	94.999798	4800 m
India	Mountain	Maryngksih Mountain	25.249227	92.600362	1526 m
India	Mountain	Sherpai Mountain	25.14692	92.732758	4900 m
India	Mountain	Langtarai Mountain	23.914833	91.915348	412 m
India	Mountain	Sakhan Tlang Mountain	23.829472	92.167269	1310 m
India	Mountain	Uiphum Tlang Mountain	22.581797	92.582576	1430 m
India	Mountain	Gyogangelingyi Taung Mountain	24.299738	94.016016	3960 m
India	Mountain	Lungpon Ching Mountain	24.150129	94.099982	1046 m
India	Mountain	Miao Bum Mountain	27.448884	96.250369	3590 m
India	Mountain	Samblai Mountain	27.84216	96.682594	3347 m
India	Mountain	Dapha Bum Mountain	27.665829	96.700521	3927 m
India	Mountain	Sarang Madin Mountain	27.514184	96.915523	3466 m
Iran	Mountain	Cheekha Dar	36.7799747	44.9199325	3611 m
Iran	Volcano	Damāvand	35.960701	52.099846	5670 m
Iran	MountainRange	Zard Kūh	32.3700015	50.0899764	4548 m
Italy	Mountain	Aiguille de Tré la Tête	45.7948229	6.8147763	3920 m
Italy	Mountain	Testa del Rutor	45.6307442	7.0148024	3486 m
Italy	Mountain	Aiguille de la Grande Sassière	45.5051407	7.0004814	3747 m
Italy	Mountain	Grand Golliat	45.8591133	7.100789	3237 m
Italy	Mountain	Grande Rochère	45.8146464	7.0607143	3326 m
Italy	Mountain	Mont-Fallère	45.7754496	7.1948532	3061 m
Italy	Mountain	Becca di Luseney	45.8702149	7.4900436	3504 m
Italy	Mountain	Grand Tournalin	45.8709944	7.6864685	3379 m
Italy	Mountain	Scherbadung	46.3246416	8.2238484	3211 m
Italy	Mountain	Pizzo Diei	46.264626	8.2374815	2906 m
Italy	Mountain	Piramide Vincent	45.9082923	7.8607214	4215 m
Italy	Mountain	Pizzo Tignaga	45.9360575	8.0627597	2653 m
Italy	Mountain	Testa Grigia	45.83057	7.7868778	3315 m
Italy	Mountain	Corno Bianco	45.8241783	7.8748753	3320 m
Italy	Mountain	Mont Néry	45.7157212	7.8194816	3076 m
Italy	Mountain	Monte Barone	45.7339266	8.1543649	2044 m
Italy	Mountain	Grande Rousse	45.5626881	7.0827595	3607 m
Italy	Mountain	Grivola	45.59647	7.2585151	3969 m
Italy	Mountain	Mont Tout Blanc	45.5217441	7.1478253	3438 m
Italy	Mountain	Ciarforon	45.4938583	7.2468606	3640 m
Italy	Mountain	Mount Gran Paradiso	45.5186087	7.2665059	4061 m
Italy	Mountain	Monte Emilius	45.6783425	7.3840414	3559 m
Italy	Mountain	Punta Tersiva	45.6199882	7.4759211	3513 m
Italy	Mountain	Uia di Ciamarella	45.3279499	7.1449294	3676 m
Italy	Mountain	Croce Rossa	45.2602093	7.1356818	3566 m
Italy	Mountain	Monte Orsiera	45.0624205	7.1073624	2878 m
Italy	Mountain	Monte Mars	45.6330073	7.9145664	2600 m
Italy	Mountain	Piz Chavalatsch	46.6150387	10.4925656	2764 m
Italy	Mountain	Cima Piazzi	46.4167814	10.2853751	3439 m
Italy	Mountain	Gran Zebrù	46.479167	10.5668945	3851 m
Italy	Mountain	Monte Cevedale	46.4443896	10.6167506	3757 m
Italy	Mountain	Veneziaspitze	46.4544597	10.6897896	3386 m
Italy	MountainRange	Ortles	46.5077576	10.5440771	3905 m
Italy	Mountain	Zufrittspitze	46.5017776	10.7824112	3439 m
Italy	Mountain	Hasenöhrl	46.544289	10.8588826	3257 m
Italy	Mountain	Hintere Eggenspitze	46.4779311	10.7702639	3443 m
Italy	Mountain	Roteck	46.7235828	10.9848405	3337 m
Italy	Mountain	Mottarone	45.8818731	8.4536401	1491 m
Italy	Mountain	Pizzo Stella	46.3817041	9.4216989	3163 m
Italy	Mountain	Pizz Gallagiun	46.366513	9.4873659	3107 m
Italy	Mountain	Marmontana	46.1717042	9.1697485	2316 m
Italy	Mountain	Monte Legnone	46.0947792	9.4147939	2609 m
Italy	Mountain	Pizzo Ligoncio	46.2375978	9.5491227	3033 m
Italy	Mountain	Piz Cengalo	46.288136	9.6177774	3367 m
Italy	Mountain	Mount Disgrazia	46.2682303	9.752229	3678 m
Italy	Mountain	Monte di Tremezzo	46.0022577	9.1857261	1700 m
Italy	Mountain	Monte San Primo	45.9155752	9.2096343	1685 m
Italy	Mountain	Pizzo Tre Signori	46.0117759	9.5276601	2554 m
Italy	Mountain	Monte Ponteranica	46.0250446	9.5887946	2278 m
Italy	Mountain	Corno Stella	46.0532885	9.8072003	2620 m
Italy	Mountain	Pizzo Arera	45.9342062	9.816742	2512 m
Italy	Mountain	Piz Zupò	46.3684049	9.9314287	3996 m
Italy	Mountain	Pizzo Scalino	46.2785428	9.973475	3323 m
Italy	Mountain	Vetta di Ron	46.2542545	9.973851	3136 m
Italy	Mountain	Coca Peak	46.08016	9.9799517	3050 m
Italy	Mountain	Monte Torena	46.0883204	10.1032556	2911 m
Italy	Mountain	Monte Sobretta	46.3968091	10.4368404	3296 m
Italy	Mountain	Monte Gavia	46.3544871	10.471497	3223 m
Italy	Mountain	Corno Baitone	46.1728448	10.4416969	3331 m
Italy	Mountain	Adamello	46.1556073	10.4967453	3539 m
Italy	Mountain	Monte Fumo	46.1431521	10.5462083	3409 m
Italy	Mountain	Pizzo del Diavolo di Tenda	46.0456789	9.9082938	2916 m
Italy	Mountain	Presolana	45.9557394	10.0725729	2521 m
Italy	Mountain	Monte Frerone	45.9455804	10.4134311	2673 m
Italy	Mountain	Cornone di Blumone	45.9568619	10.4533684	2830 m
Italy	Mountain	Monte Colombine	45.8604833	10.3930184	2215 m
Italy	Mountain	Punta San Matteo	46.3782379	10.5681378	3676 m
Italy	Mountain	Monte Vioz	46.4015436	10.6331724	3645 m
Italy	Mountain	Presanella	46.2200042	10.6640805	3558 m
Italy	Mountain	Carè Alto	46.106692	10.5965941	3462 m
Italy	Mountain	Cima Tosa	46.1556134	10.8633121	3159 m
Italy	Mountain	Roen	46.3591324	11.1907566	2216 m
Italy	Mountain	Cima Brenta	46.180538	10.887459	3150 m
Italy	MountainRange	Monte Baldo	45.7058024	10.830337	2200 m
Italy	Mountain	Wilde Kreuzspitze	46.9127363	11.5935955	3132 m
Italy	Mountain	Jakobsspitze	46.7630316	11.4918889	2742 m
Italy	Mountain	Schwarzenstein	47.0099634	11.8741334	3369 m
Italy	Mountain	Monte Gruppo	46.8863481	11.7889582	2809 m
Italy	Mountain	Hirzer	46.7373729	11.2759055	2781 m
Italy	Mountain	Schlern	46.4988332	11.6149348	2563 m
Italy	Mountain	Rosengarten group	46.4750101	11.6432118	3002 m
Italy	Mountain	Seekofel	46.6748075	12.0740143	2810 m
Italy	Mountain	Croda Rossa	46.6399469	12.1392055	3146 m
Italy	Mountain	Tre Cime di Lavaredo	46.6177965	12.2936927	2999 m
Italy	Mountain	Tofane	46.5385553	12.0483558	3244 m
Italy	Mountain	Croda da Lago	46.4684229	12.0582923	2701 m
Italy	Mountain	Cristallo	46.5826479	12.1908701	3221 m
Italy	Mountain	Sorapiss	46.5055308	12.2052342	3205 m
Italy	Mountain	Monte Pelmo	46.4176517	12.1302584	3168 m
Italy	Mountain	Antelao	46.4500445	12.2694015	3263 m
Italy	Mountain	Cimon del Froppa	46.505585	12.3400479	2932 m
Italy	Mountain	Monte Terza Grande	46.5284192	12.6236407	2585 m
Italy	Mountain	Coglians	46.6058569	12.8891217	2780 m
Italy	Mountain	Col Gentile	46.4661595	12.8054771	2078 m
Italy	Mountain	Monte Sernio	46.4754754	13.1379016	2190 m
Italy	Mountain	Jôf di Montasio	46.4331696	13.4415214	2753 m
Italy	Mountain	Latemar	46.3807342	11.5751557	2842 m
Italy	Mountain	Cimon della Pala    46.287224	11.820728	3185 m
Italy	Mountain	Cima d'Asta	46.1766678	11.6049495	2847 m
Italy	Mountain	Cima Dodici	45.9978289	11.4682315	2341 m
Italy	Mountain	Mount Ortigara	46.009436	11.52278	2106 m
Italy	Mountain	Monte Grappa	45.8732749	11.7994618	1775 m
Italy	Mountain	Schiara	46.2309254	12.1979746	2563 m
Italy	Mountain	Cima dei Preti	46.345349	12.4135851	2703 m
Italy	Mountain	Monte Duranno	46.333147	12.3768105	2652 m
Italy	Mountain	Monte Raut	46.2214092	12.6508987	2026 m
Italy	Mountain	Rognosa di Sestriere	44.9347728	6.9305473	3280 m
Italy	Mountain	Monte Albergian	45.0070855	6.9925686	3043 m
Italy	Mountain	Pelvo d'Elva	44.5381752	6.9974323	3064 m
Italy	Mountain	Monte Granero	44.7175667	7.0728735	3171 m
Italy	Mountain	Mount Viso	44.667431	7.0890332	3841 m
Italy	Mountain	Rocca la Meja	44.3910813	7.0857692	2831 m
Italy	Mountain	Monte Matto	44.2264423	7.2559356	3097 m
Italy	Mountain	Argentera	44.1816808	7.3086957	3297 m
Italy	Mountain	Cime du Gélas	44.1230849	7.3834079	3143 m
Italy	Mountain	Punta Marguareis	44.1499593	7.683173	2651 m
Italy	Mountain	Monte Saccarello	44.0614915	7.714407	2200 m
Italy	Mountain	Monte Galero	44.1559204	8.0164768	1708 m
Italy	Mountain	Monte Settepani	44.2448868	8.1974631	1386 m
Italy	Mountain	Monte Ceppo	43.9383135	7.7591303	1627 m
Italy	Mountain	Monte Beigua	44.4338491	8.5652444	1287 m
Italy	Mountain	Monte Lesima	44.6796453	9.2591188	1724 m
Italy	Mountain	Monte Penice	44.7848224	9.3167555	1460 m
Italy	Mountain	Monte Antola	44.5739282	9.1498269	1597 m
Italy	Mountain	Mount Maggiorasca	44.5499693	9.491446	1799 m
Italy	Mountain	Monte Gottero	44.3630979	9.6787516	1640 m
Italy	Mountain	Monte Sillara	44.3676072	10.0636451	1861 m
Italy	Mountain	Alpe di Succiso	44.3327819	10.1953713	2017 m
Italy	Mountain	Monte Pisanino	44.1338339	10.2141548	1945 m
Italy	Mountain	Monte Cusna	44.2882737	10.3912667	2120 m
Italy	Mountain	Monte Cimone	44.1934303	10.7001036	2165 m
Italy	Mountain	Mount Capanne	42.7716005	10.1677274	1018 m
Italy	Mountain	il Telegrafo	42.387367	11.169112	635 m
Italy	Mountain	Mount Rasu	40.4218447	9.0048374	1259 m
Italy	Mountain	Monte Petrosu	40.143302	8.6072481	1050 m
Italy	Mountain	Monte Linas	39.4481504	8.6174574	1236 m
Italy	Mountain	Bruncu Spina	40.0160873	9.302748	1829 m
Italy	Mountain	Marmora Peak	39.9899661	9.3248305	1834 m
Italy	Mountain	Mount Falterona	43.8737723	11.6967333	1654 m
Italy	Mountain	Pratomagno	43.6583439	11.6450222	1592 m
Italy	Mountain	Monte Comero	43.8241792	12.0187945	1371 m
Italy	Mountain	Mount Fumaiolo	43.7885633	12.0702296	1407 m
Italy	Mountain	Monticino	43.7974228	12.0914667	1348 m
Italy	Mountain	Monte dei Frati	43.6589828	12.16461	1454 m
Italy	Mountain	Monte Carpegna	43.801141	12.3205061	1415 m
Italy	Mountain	Monte Cetona	42.9297329	11.875605	1148 m
Italy	Mountain	Monte Nerone	43.5578414	12.5186601	1525 m
Italy	Mountain	Monte Catria	43.4603405	12.704552	1701 m
Italy	Mountain	Monte San Vicino	43.3312184	13.0613673	1479 m
Italy	Mountain	Monte Penna	43.2428454	12.8246462	1432 m
Italy	Mountain	Monte Pennino	43.1012813	12.8890471	1571 m
Italy	Mountain	Monte Rotondo	42.9653768	13.1943727	2103 m
Italy	Mountain	Monte Priora	42.9323376	13.2411914	2332 m
Italy	Mountain	Mount Conero	43.5513665	13.6047074	572 m
Italy	Mountain	Monte Coscerno	42.7169353	12.8861694	1685 m
Italy	Mountain	Monte Vettore	42.8239377	13.2756279	2476 m
Italy	Mountain	Pizzo di Sevo	42.6688055	13.34713	2419 m
Italy	Mountain	Monte Terminillo	42.4735201	12.9974159	2216 m
Italy	Mountain	Monte di Cambio	42.512656	13.024734	2084 m
Italy	Mountain	Monte Gorzano	42.6177652	13.3963316	2458 m
Italy	Mountain	Corno Grande	42.4692767	13.5649757	2912 m
Italy	Mountain	Monte Corno	42.479351	13.4929824	2623 m
Italy	Mountain	Monte Portella	42.4509423	13.5245561	2385 m
Italy	Mountain	Monte Prena	42.4422979	13.6830314	2561 m
Italy	Mountain	Monte Camicia	42.4395977	13.7177805	2564 m
Italy	Mountain	Monte Semprevisa	41.5694004	13.0906858	1536 m
Italy	Mountain	Monte Velino	42.147352	13.3815218	2487 m
Italy	Mountain	Monte Sirente	42.1440138	13.6110797	2349 m
Italy	Mountain	Monte Viglio	41.8837141	13.3729686	2156 m
Italy	Mountain	Monte Rotella	41.9260568	14.010654	2127 m
Italy	Mountain	Monte Marsicano	41.8034889	13.8697008	2242 m
Italy	Mountain	Monte Greco	41.7971006	13.994249	2283 m
Italy	Mountain	Monte Petroso	41.7273585	13.9181187	2247 m
Italy	Mountain	Monte Altino	41.316254	13.6593733	1402 m
Italy	Mountain	Monte Petrella	41.3223019	13.6655465	1533 m
Italy	Mountain	Monte Massico	41.1638252	13.9167789	813 m
Italy	Mountain	Mount Amaro	42.0863981	14.0863279	2793 m
Italy	MountainRange	La Maiella	42.1446449	14.1107266	1995 m
Italy	Mountain	Monte Arazecca	41.8115163	14.0809155	1824 m
Italy	Mountain	Colle dell'Orso	41.6127996	14.3879359	1393 m
Italy	Mountain	La Montagnola	41.633784	14.3913038	1421 m
Italy	Mountain	Monte Mutria	41.3835283	14.5188337	1823 m
Italy	Volcano	Vesuvius	40.8219557	14.4288793	1281 m
Italy	Mountain	Cervialto	40.7812079	15.1305795	1809 m
Italy	Mountain	Mount Calvo	41.727254	15.7714906	1055 m
Italy	Mountain	Monte Santa Croce	40.7792163	15.5870993	1407 m
Italy	Mountain	Monte Caccia	41.0189186	16.2215508	680 m
Italy	Mountain	Monte Panormo	40.5352282	15.3243212	1742 m
Italy	Mountain	Mount Cervati	40.2832691	15.4900779	1898 m
Italy	Mountain	Mount Volturino	40.5090905	15.7508595	1836 m
Italy	Mountain	Monte del Papa	40.1316105	15.8329752	2005 m
Italy	Mountain	Mount Pollino	39.89442	16.2159437	2248 m
Italy	Mountain	Monte Inici	38.0011325	12.8594904	1064 m
Italy	Mountain	Mount Pellegrino	38.1657448	13.3540691	606 m
